TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
43186.04292910,1.000000,23.47656,83.98438,1.000000,163.5000,4.510000
43186.04304502,1.000000,23.47656,83.49609,1.000000,167.1000,6.550000
43186.04316093,1.000000,23.47656,83.98438,1.000000,162.2000,3.340000
43186.04327703,1.000000,22.98828,84.47266,1.000000,165.6000,7.830000
43186.04339295,1.000000,23.47656,83.98438,1.000000,154.9000,6.190000
43186.04350886,1.000000,23.47656,83.98438,1.000000,156.0000,3.390000
43186.04362478,1.000000,23.47656,83.49609,1.000000,179.3000,2.520000
43186.04374070,1.000000,22.98828,83.98438,1.000000,123.0000,7.190000
43186.04385661,1.000000,22.98828,83.98438,1.000000,128.3000,7.160000
43186.04397253,1.000000,22.98828,83.98438,1.000000,140.7000,10.33000
43186.04408845,1.000000,23.47656,83.98438,1.000000,135.6000,10.12000
43186.04420436,1.000000,23.47656,83.49609,1.000000,134.3000,9.920000
43186.04432028,1.000000,23.47656,83.49609,1.000000,157.9000,7.340000
43186.04443620,1.000000,22.98828,83.49609,1.000000,154.5000,9.350000
43186.04455211,1.000000,22.98828,83.98438,1.000000,156.2000,7.730000
43186.04466803,1.000000,22.98828,83.49609,1.000000,147.0000,6.530000
43186.04478395,1.000000,22.98828,83.98438,1.000000,141.5000,7.760000
43186.04489986,1.000000,23.47656,83.49609,1.000000,148.3000,7.210000
43186.04501578,1.000000,23.47656,83.49609,1.000000,151.3000,8.670000
43186.04513188,1.000000,23.47656,83.98438,1.000000,153.9000,7.530000
43186.04524779,1.000000,23.47656,83.98438,1.000000,145.6000,5.100000
43186.04536371,1.000000,23.47656,83.49609,1.000000,154.8000,3.550000
43186.04547963,1.000000,22.98828,83.49609,1.000000,145.0000,6.230000
43186.04559554,1.000000,23.47656,83.49609,1.000000,167.9000,4.130000
43186.04571146,1.000000,22.98828,83.49609,1.000000,168.9000,5.340000
43186.04582738,1.000000,23.47656,83.49609,1.000000,147.0000,5.490000
43186.04594329,1.000000,22.98828,83.00781,1.000000,161.8000,3.210000
43186.04605939,1.000000,22.98828,83.49609,1.000000,148.4000,5.210000
43186.04617531,1.000000,23.47656,83.49609,1.000000,162.1000,4.400000
43186.04629122,1.000000,22.98828,83.98438,1.000000,177.8000,5.350000
43186.04640714,1.000000,22.98828,83.00781,1.000000,159.6000,6.620000
43186.04652306,1.000000,23.47656,83.49609,1.000000,150.1000,6.610000
43186.04663897,1.000000,23.47656,83.49609,1.000000,142.3000,5.880000
43186.04675489,1.000000,22.98828,83.49609,1.000000,166.2000,7.810000
43186.04687081,1.000000,22.98828,83.98438,1.000000,142.5000,4.900000
43186.04698672,1.000000,22.98828,83.49609,1.000000,158.5000,6.910000
43186.04710264,1.000000,23.47656,83.49609,1.000000,174.0000,4.350000
43186.04721856,1.000000,23.47656,83.98438,1.000000,157.5000,5.020000
43186.04733447,1.000000,22.98828,83.98438,1.000000,158.9000,4.530000
43186.04745039,1.000000,22.98828,83.98438,1.000000,177.0000,5.260000
43186.04756631,1.000000,23.47656,83.98438,1.000000,169.8000,8.440000
43186.04768222,1.000000,22.98828,83.98438,1.000000,147.9000,2.700000
43186.04779814,1.000000,23.47656,83.49609,1.000000,160.7000,3.620000
43186.04791406,1.000000,22.98828,83.98438,1.000000,134.2000,7.410000
43186.04802997,1.000000,23.47656,83.49609,1.000000,146.9000,4.590000
43186.04814589,1.000000,23.47656,83.49609,1.000000,145.9000,4.260000
43186.04826181,1.000000,22.98828,83.49609,1.000000,128.5000,7.500000
43186.04837772,1.000000,22.98828,83.98438,1.000000,145.8000,5.000000
43186.04849364,1.000000,23.47656,83.49609,1.000000,136.7000,3.900000
43186.04860956,1.000000,22.98828,83.49609,1.000000,151.6000,5.310000
43186.04872547,1.000000,22.98828,83.98438,1.000000,143.5000,4.460000
43186.04884139,1.000000,22.98828,83.49609,1.000000,149.1000,7.090000
43186.04895731,1.000000,23.47656,83.49609,1.000000,135.1000,6.000000
43186.04907322,1.000000,23.47656,83.98438,1.000000,160.3000,5.250000
43186.04918914,1.000000,23.47656,83.49609,1.000000,143.0000,2.370000
43186.04930506,1.000000,22.98828,83.49609,1.000000,158.6000,3.430000
43186.04942097,1.000000,22.98828,83.98438,1.000000,144.1000,4.490000
43186.04953689,1.000000,22.98828,83.49609,1.000000,123.8000,4.930000
43186.04965281,1.000000,22.98828,83.49609,1.000000,167.2000,4.790000
43186.04976872,1.000000,23.47656,83.49609,1.000000,148.7000,4.980000
43186.04988464,1.000000,22.98828,83.49609,1.000000,133.4000,6.170000
43186.05000056,1.000000,22.98828,83.49609,1.000000,173.8000,7.390000
43186.05011647,1.000000,22.98828,83.98438,1.000000,158.1000,3.800000
43186.05023239,1.000000,23.47656,83.00781,1.000000,177.4000,3.630000
43186.05034831,1.000000,23.47656,83.49609,1.000000,158.6000,4.520000
43186.05046422,1.000000,22.98828,83.49609,1.000000,138.4000,5.460000
43186.05058014,1.000000,22.98828,83.00781,1.000000,129.2000,4.360000
43186.05069606,1.000000,23.47656,83.00781,1.000000,166.7000,6.830000
43186.05081197,1.000000,23.47656,83.49609,1.000000,149.3000,6.300000
43186.05092789,1.000000,22.98828,83.49609,1.000000,159.7000,6.490000
43186.05104381,1.000000,22.98828,83.49609,1.000000,134.5000,6.680000
43186.05115972,1.000000,22.98828,83.49609,1.000000,135.4000,3.520000
43186.05127564,1.000000,22.98828,83.49609,1.000000,143.2000,4.280000
43186.05139156,1.000000,23.47656,83.49609,1.000000,136.5000,4.120000
43186.05150747,1.000000,22.50000,83.49609,1.000000,161.4000,5.920000
43186.05162339,1.000000,22.98828,83.98438,1.000000,158.2000,4.860000
43186.05173931,1.000000,22.98828,83.98438,1.000000,142.5000,3.910000
43186.05185522,1.000000,22.98828,83.49609,1.000000,160.7000,4.810000
43186.05197114,1.000000,23.47656,84.47266,1.000000,154.1000,3.810000
43186.05208706,1.000000,22.98828,83.49609,1.000000,157.5000,5.120000
43186.05220297,1.000000,23.47656,83.49609,1.000000,155.8000,7.360000
43186.05231889,1.000000,23.47656,83.49609,1.000000,167.5000,2.680000
43186.05243481,1.000000,23.47656,83.98438,1.000000,167.3000,8.110000
43186.05255072,1.000000,23.47656,83.49609,1.000000,146.0000,8.770000
43186.05266664,1.000000,23.47656,83.00781,1.000000,168.4000,5.990000
43186.05278216,1.000000,22.98828,83.49609,1.000000,166.1000,9.110000
43186.05289807,1.000000,22.98828,83.49609,1.000000,172.2000,5.720000
43186.05301399,1.000000,22.98828,83.00781,1.000000,155.7000,4.320000
43186.05312991,1.000000,23.47656,83.00781,1.000000,162.9000,4.740000
43186.05324582,1.000000,23.47656,83.49609,1.000000,160.6000,7.510000
43186.05336174,1.000000,22.98828,83.49609,1.000000,155.7000,4.460000
43186.05347766,1.000000,23.47656,83.49609,1.000000,162.9000,5.130000
43186.05359357,1.000000,23.47656,83.49609,1.000000,150.3000,6.140000
43186.05370949,1.000000,23.47656,83.49609,1.000000,154.8000,7.380000
43186.05382541,1.000000,23.47656,83.49609,1.000000,141.9000,8.140000
43186.05394132,1.000000,23.47656,83.49609,1.000000,135.0000,6.410000
43186.05405724,1.000000,23.47656,83.49609,1.000000,174.2000,6.780000
43186.05417316,1.000000,23.47656,83.00781,1.000000,147.0000,4.990000
43186.05428907,1.000000,22.98828,83.00781,1.000000,160.3000,7.600000
43186.05440499,1.000000,23.47656,83.49609,1.000000,156.2000,5.670000
43186.05452091,1.000000,23.47656,83.00781,1.000000,164.3000,8.540000
43186.05463682,1.000000,22.98828,83.49609,1.000000,154.9000,6.890000
43186.05475274,1.000000,23.47656,83.49609,1.000000,176.6000,5.670000
43186.05486866,1.000000,23.47656,83.49609,1.000000,132.8000,8.320000
43186.05498457,1.000000,23.47656,83.49609,1.000000,157.1000,3.740000
43186.05510049,1.000000,22.98828,83.49609,1.000000,178.7000,9.310000
43186.05521641,1.000000,22.98828,83.00781,1.000000,130.0000,4.940000
43186.05533232,1.000000,23.47656,83.49609,1.000000,156.1000,6.510000
43186.05544824,1.000000,23.47656,83.49609,1.000000,173.3000,7.760000
43186.05556416,1.000000,22.98828,83.00781,1.000000,154.9000,5.510000
43186.05568007,1.000000,23.47656,83.00781,1.000000,159.7000,3.240000
43186.05579599,1.000000,22.98828,83.00781,1.000000,136.4000,4.840000
43186.05591191,1.000000,23.47656,83.00781,1.000000,163.9000,3.620000
43186.05602800,1.000000,23.47656,83.49609,1.000000,148.9000,2.700000
43186.05614392,1.000000,23.47656,83.00781,1.000000,136.2000,3.300000
43186.05625984,1.000000,22.98828,83.00781,1.000000,145.1000,5.120000
43186.05637575,1.000000,22.98828,83.00781,1.000000,143.3000,4.420000
43186.05649167,1.000000,23.47656,83.00781,1.000000,156.2000,4.780000
43186.05660759,1.000000,23.47656,83.49609,1.000000,139.3000,5.890000
43186.05672350,1.000000,23.47656,83.00781,1.000000,167.8000,7.230000
43186.05683942,1.000000,23.47656,83.00781,1.000000,152.4000,8.160000
43186.05695534,1.000000,22.50000,83.00781,1.000000,148.4000,8.140000
43186.05707125,1.000000,23.47656,82.03125,1.000000,151.2000,5.310000
43186.05718717,1.000000,22.98828,82.51953,1.000000,141.7000,6.980000
43186.05730309,1.000000,22.98828,82.51953,1.000000,121.9000,8.460000
43186.05741900,1.000000,23.47656,82.51953,1.000000,190.3000,4.150000
43186.05753492,1.000000,22.50000,82.03125,1.000000,146.2000,10.54000
43186.05765102,1.000000,23.47656,83.00781,1.000000,158.5000,10.21000
43186.05776694,1.000000,22.98828,82.03125,1.000000,149.0000,7.260000
43186.05788285,1.000000,23.47656,82.03125,1.000000,140.1000,5.590000
43186.05799877,1.000000,22.98828,82.51953,1.000000,161.2000,5.030000
43186.05811469,1.000000,22.98828,82.51953,1.000000,156.5000,8.280000
43186.05823060,1.000000,22.98828,82.51953,1.000000,142.1000,6.860000
43186.05834652,1.000000,22.98828,82.51953,1.000000,144.3000,6.610000
43186.05846244,1.000000,22.98828,82.51953,1.000000,147.6000,6.070000
43186.05857835,1.000000,23.47656,83.00781,1.000000,153.0000,8.360000
43186.05869427,1.000000,23.47656,82.51953,1.000000,156.9000,7.260000
43186.05881019,1.000000,22.98828,82.51953,1.000000,119.8000,11.14000
43186.05892610,1.000000,23.47656,83.00781,1.000000,134.6000,7.970000
43186.05904202,1.000000,22.98828,82.51953,1.000000,152.7000,5.950000
43186.05915812,1.000000,22.98828,82.51953,1.000000,156.6000,8.130000
43186.05927403,1.000000,22.98828,82.51953,1.000000,146.7000,9.550000
43186.05938995,1.000000,22.98828,82.51953,1.000000,171.7000,7.300000
43186.05950587,1.000000,22.98828,82.51953,1.000000,147.6000,6.120000
43186.05962178,1.000000,22.98828,82.51953,1.000000,151.1000,4.660000
43186.05973770,1.000000,22.98828,82.51953,1.000000,159.5000,4.870000
43186.05985362,1.000000,22.98828,82.51953,1.000000,123.4000,5.010000
43186.05996953,1.000000,23.47656,83.00781,1.000000,151.1000,2.420000
43186.06008545,1.000000,22.98828,83.00781,1.000000,146.7000,3.800000
43186.06020137,1.000000,23.47656,82.51953,1.000000,148.0000,5.940000
43186.06031728,1.000000,22.98828,83.00781,1.000000,133.7000,7.810000
43186.06043320,1.000000,22.98828,82.51953,1.000000,150.4000,8.410000
43186.06054912,1.000000,23.47656,82.03125,1.000000,156.8000,5.950000
43186.06066503,1.000000,23.47656,82.51953,1.000000,154.2000,4.800000
43186.06078095,1.000000,22.98828,82.51953,1.000000,152.4000,5.210000
43186.06089687,1.000000,23.47656,82.51953,1.000000,184.5000,5.670000
43186.06101278,1.000000,22.98828,83.00781,1.000000,127.0000,3.950000
43186.06112870,1.000000,23.47656,82.51953,1.000000,139.1000,4.500000
43186.06124462,1.000000,23.47656,82.51953,1.000000,141.6000,3.490000
43186.06136053,1.000000,23.47656,82.51953,1.000000,155.3000,5.600000
43186.06147645,1.000000,23.47656,83.00781,1.000000,126.0000,2.650000
43186.06159237,1.000000,22.98828,83.00781,1.000000,139.6000,3.540000
43186.06170828,1.000000,22.98828,82.51953,1.000000,137.1000,3.730000
43186.06182420,1.000000,23.47656,83.49609,1.000000,135.7000,5.040000
43186.06194012,1.000000,22.98828,83.00781,1.000000,132.5000,4.460000
43186.06205603,1.000000,22.98828,82.51953,1.000000,167.5000,4.730000
43186.06217195,1.000000,23.47656,83.00781,1.000000,171.3000,5.760000
43186.06228787,1.000000,22.98828,83.49609,1.000000,147.8000,4.590000
43186.06240378,1.000000,23.47656,83.00781,1.000000,147.8000,4.060000
43186.06251970,1.000000,23.47656,83.00781,1.000000,147.8000,5.000000
43186.06263562,1.000000,23.47656,83.49609,1.000000,149.1000,3.650000
43186.06275153,1.000000,23.47656,83.00781,1.000000,140.6000,3.980000
43186.06286745,1.000000,22.98828,83.00781,1.000000,148.4000,2.990000
43186.06298337,1.000000,23.47656,83.00781,1.000000,133.5000,2.470000
43186.06309928,1.000000,23.47656,83.49609,1.000000,119.0000,3.730000
43186.06321520,1.000000,22.98828,83.00781,1.000000,126.9000,5.950000
43186.06333110,1.000000,22.98828,83.00781,1.000000,123.3000,5.360000
43186.06344702,1.000000,22.98828,83.00781,1.000000,157.2000,5.250000
43186.06356294,1.000000,22.98828,83.00781,1.000000,172.2000,9.420000
43186.06367885,1.000000,23.47656,83.00781,1.000000,148.7000,5.420000
43186.06379477,1.000000,23.47656,83.00781,1.000000,119.4000,8.210000
43186.06391069,1.000000,22.98828,83.49609,1.000000,109.7000,6.990000
43186.06402660,1.000000,22.98828,82.51953,1.000000,101.4000,3.050000
43186.06414252,1.000000,22.98828,82.51953,1.000000,155.7000,10.18000
43186.06425844,1.000000,22.98828,83.00781,1.000000,166.7000,10.21000
43186.06437435,1.000000,23.47656,83.00781,1.000000,156.4000,7.160000
43186.06449027,1.000000,22.98828,83.00781,1.000000,159.3000,8.460000
43186.06460619,1.000000,23.47656,82.51953,1.000000,162.2000,8.320000
43186.06472210,1.000000,23.47656,83.00781,1.000000,168.4000,9.130000
43186.06483802,1.000000,23.47656,83.00781,1.000000,135.6000,9.910000
43186.06495394,1.000000,23.47656,83.00781,1.000000,153.0000,6.830000
43186.06506985,1.000000,22.98828,83.00781,1.000000,145.9000,4.750000
43186.06518595,1.000000,22.98828,83.00781,1.000000,166.0000,4.960000
43186.06530187,1.000000,23.47656,83.00781,1.000000,171.2000,7.510000
43186.06541796,1.000000,23.47656,83.00781,1.000000,151.5000,5.070000
43186.06553388,1.000000,23.47656,82.51953,1.000000,156.9000,3.880000
43186.06564980,1.000000,22.98828,82.51953,1.000000,140.1000,4.620000
43186.06576571,1.000000,22.98828,82.51953,1.000000,145.3000,4.720000
43186.06588163,1.000000,22.98828,83.00781,1.000000,151.0000,6.690000
43186.06599755,1.000000,23.47656,83.00781,1.000000,175.7000,5.940000
43186.06611346,1.000000,23.47656,83.00781,1.000000,150.2000,5.430000
43186.06622938,1.000000,22.98828,83.00781,1.000000,139.8000,4.990000
43186.06634530,1.000000,22.98828,83.00781,1.000000,151.1000,4.280000
43186.06646121,1.000000,23.47656,83.00781,1.000000,149.4000,4.680000
43186.06657713,1.000000,22.98828,83.00781,1.000000,128.2000,5.210000
43186.06669305,1.000000,23.47656,82.51953,1.000000,147.6000,5.100000
43186.06680896,1.000000,22.98828,83.00781,1.000000,136.8000,7.240000
43186.06692488,1.000000,22.98828,83.00781,1.000000,126.5000,6.530000
43186.06704080,1.000000,23.47656,82.51953,1.000000,175.7000,5.980000
43186.06715671,1.000000,22.98828,83.00781,1.000000,143.0000,5.430000
43186.06727263,1.000000,23.47656,82.51953,1.000000,163.9000,9.970000
43186.06738855,1.000000,22.98828,83.00781,1.000000,173.7000,7.980000
43186.06750446,1.000000,23.47656,82.51953,1.000000,168.7000,3.340000
43186.06762038,1.000000,23.47656,82.51953,1.000000,141.9000,6.640000
43186.06773630,1.000000,22.98828,82.51953,1.000000,161.8000,6.180000
43186.06785239,1.000000,23.47656,82.51953,1.000000,145.7000,5.460000
43186.06796831,1.000000,22.98828,82.51953,1.000000,178.1000,7.900000
43186.06808423,1.000000,23.47656,82.51953,1.000000,171.1000,10.77000
43186.06820014,1.000000,22.98828,82.51953,1.000000,180.6000,8.060000
43186.06831606,1.000000,23.47656,82.51953,1.000000,155.2000,6.570000
43186.06843198,1.000000,22.98828,82.51953,1.000000,165.1000,6.130000
43186.06854789,1.000000,22.98828,82.51953,1.000000,173.4000,4.180000
43186.06866381,1.000000,22.50000,82.51953,1.000000,151.2000,5.850000
43186.06877973,1.000000,22.98828,82.51953,1.000000,0,159.4000
43186.06889564,1.000000,23.47656,82.51953,1.000000,144.1000,5.270000
43186.06901156,1.000000,22.98828,82.51953,1.000000,146.7000,7.470000
43186.06912748,1.000000,23.47656,83.00781,1.000000,133.2000,4.150000
43186.06924339,1.000000,23.47656,83.00781,1.000000,131.4000,3.740000
43186.06935931,1.000000,22.50000,82.51953,1.000000,137.1000,3.260000
43186.06947523,1.000000,23.47656,83.00781,1.000000,148.2000,4.240000
43186.06959114,1.000000,22.98828,82.51953,1.000000,137.3000,5.080000
43186.06970706,1.000000,23.47656,83.49609,1.000000,136.3000,3.530000
43186.06982298,1.000000,23.47656,82.03125,1.000000,157.4000,6.210000
43186.06993889,1.000000,22.98828,83.00781,1.000000,146.8000,5.740000
43186.07005481,1.000000,22.98828,82.51953,1.000000,150.4000,3.700000
43186.07017073,1.000000,22.98828,82.51953,1.000000,162.5000,8.300000
43186.07028664,1.000000,23.47656,82.51953,1.000000,145.0000,9.170000
43186.07040256,1.000000,23.47656,82.51953,1.000000,148.2000,7.920000
43186.07051848,1.000000,23.47656,83.00781,1.000000,149.6000,5.170000
43186.07063439,1.000000,22.98828,83.00781,1.000000,161.5000,5.470000
43186.07075031,1.000000,22.98828,83.00781,1.000000,166.8000,5.890000
43186.07086623,1.000000,23.47656,83.00781,1.000000,115.7000,6.780000
43186.07098214,1.000000,23.47656,82.51953,1.000000,174.4000,4.800000
43186.07109806,1.000000,22.98828,83.00781,1.000000,136.9000,3.680000
43186.07121398,1.000000,22.98828,83.00781,1.000000,140.0000,3.300000
43186.07132989,1.000000,23.47656,83.00781,1.000000,139.1000,3.090000
43186.07144581,1.000000,23.96484,82.51953,1.000000,128.4000,4.170000
43186.07156173,1.000000,23.47656,83.00781,1.000000,150.1000,3.700000
43186.07167764,1.000000,23.47656,83.00781,1.000000,182.6000,4.730000
43186.07179356,1.000000,22.98828,83.00781,1.000000,159.3000,5.360000
43186.07190948,1.000000,22.98828,83.00781,1.000000,130.5000,5.170000
43186.07202557,1.000000,22.98828,82.51953,1.000000,120.2000,4.580000
43186.07214149,1.000000,22.98828,82.51953,1.000000,146.4000,4.360000
43186.07225741,1.000000,23.47656,82.51953,1.000000,160.2000,6.180000
43186.07237350,1.000000,23.47656,82.51953,1.000000,153.4000,8.570000
43186.07248942,1.000000,22.98828,82.51953,1.000000,147.0000,9.420000
43186.07260534,1.000000,23.47656,82.51953,1.000000,145.4000,6.100000
43186.07272125,1.000000,23.47656,82.51953,1.000000,159.4000,4.760000
43186.07283717,1.000000,23.47656,82.51953,1.000000,146.4000,5.120000
43186.07295309,1.000000,22.98828,82.51953,1.000000,154.9000,8.320000
43186.07306900,1.000000,22.98828,82.51953,1.000000,165.0000,7.520000
43186.07318492,1.000000,23.47656,82.03125,1.000000,154.5000,9.380000
43186.07330102,1.000000,22.50000,82.03125,1.000000,151.8000,9.270000
43186.07341694,1.000000,22.98828,82.51953,1.000000,155.6000,7.340000
43186.07353285,1.000000,22.98828,82.03125,1.000000,150.4000,5.580000
43186.07364895,1.000000,22.98828,82.03125,1.000000,135.7000,5.620000
43186.07376487,1.000000,22.98828,82.03125,1.000000,140.3000,3.130000
43186.07388042,1.000000,22.98828,82.03125,1.000000,168.6000,6.510000
43186.07399634,1.000000,23.47656,82.51953,1.000000,186.0000,5.680000
43186.07411226,1.000000,23.47656,82.03125,1.000000,155.5000,7.220000
43186.07422817,1.000000,22.98828,82.03125,1.000000,133.5000,3.290000
43186.07434409,1.000000,23.47656,82.03125,1.000000,111.6000,3.970000
43186.07446019,1.000000,22.98828,82.03125,1.000000,144.1000,4.730000
